speech_id|speech
510006244|"Mr. Speaker. as a member of the Committee on Foreign Affairs I had no desire at the beginning of this session to be intrusted with the responsibility of considering worlds fair propositions. neither had I any desire to hear my colleague from Illinois and my colleague from Missouri disagree about a compact alleged to have been made with regard to the appointmeat of a special committee on the worlds fair. as they have done this evening. One month ago various bills bearing on the worlds fair were referred to the Committee on Foreign Affairs. Committees of this House. I believe. are appointed to take charge of such measures as are referred to them. Therefore. when we found that bills had been! ent to us in regard to a worlds fair to be held at St. Louis. at Chicago. and at Washington. and when memorials and petitions signed by two hundred thousand men asking for the worlds fair at New York were also sent to us. there was nothing for the committee to do but to take eharge of the business. and not have any man ""shake his gory locks"" at us and say ""the worlds fair failed because the Committee on Foreign Affairs failed to promptly perform its duty."" The Committee on Foreign Affairs held a meeting soon after it was appointed by the Speaker and examined these bills. and they were referred to a subcommittee. of which I was a member. We bad no time to spare. Members of this House who are familiar with past legislation in the United States and members who are familiar with legislation in France and in other countries where international exhibitions have been held know how much time it takes to get ready for a worlds fair. When the Philadelphia exposition was held in 1876 in honor of the one hundredth anniversary of the Declaration of Independence. the act of. Congress which authorized that exposition was approved on the 3d day of March. 1871. five years before the exposition was held. The necessary legislation for the late expesition at Paris was granted four years before the exposition was held. Therefore the Committee on Foreign Affairs felt that not only was it their duty to consider such bills and memorials as were sent to them. but that there should be no waste of time. no delay in this great movement. It is true that our committee was not regaled with the wit and the wisdom. the oratorical jewels and gems. that fell from the lips of tbe distinguished Depew. of New York. and the able and accomplished governor of Missouri. and the energetic and intellectual mayor of Chicago. and the zealous and accomplished committee of Washington. but we nevertheless went to work in good faith. as was our duty. and as would have been the duty of any committee appointed by his honor the Speaker. and have nearly completed our work. We have held many meetings. We heard nothing about the agreement and we cared nothing about the agreement which the gentleman from Missouri presents one way and which the gentleman from Illinois presents another way. In the faithful discharge of duty the subcommittee took up the worlds fair proposition and made a report to the full Committee on Foreign Affairs this morning. and the Committee on Foreign Affairs could make its report tomorrow to the House of Representatives if it was desired. When I state the propositions that the committee has agreed upon. no one can say that a select committee should be appointed because the Committee on Foreign Affairs has acted unfairly or without justice to all. The first great proposition now confronting this Congress and the country is as to whether we should have a worlds fair in 1892 or not. I want to say. Mr. Speaker. that I. for one. am not only in favor of it today. but I was in favor of it in the last Congress. I believe as an American citizen and I believe as an American Congressman that there should be an American exposition held to commemorate the four hundredth anniversary of the discovery of America. I believe that patriotism. gratitude. national pride. everything which should gladden the heart of an American citizen. demands that we should give proper recognition to the four hundredth anniversary of the discovery of America. Thus we will pay proper tribute to the memory of Columbus. thus we will cultivate social and commercial relations with the nations of the world. thus we will present to the world the history. the resources. the arts. and the industries of this the greatest Republic in the world. Thus will we also show a proper appreciation of the wisdom and the courage of the founders of this Republic. and thus. too. we will show proper respect for those grand men who. by their wisdom and statesmanship. framed that Constitution which the great Gladstone said was ""the most wonderful work ever performed by the brain and purpose of man."" .The Committee on Foreign Affairs unanimously agreed that a worlds fair should be held in 1892 to commemorate the four hundredth anniversary of the discovery of America. That is the first proposition. The other propositions agreed upon by the committee are as follows: Second. that a national commission shall be constituted to be charged with the control and management of the fair. third. that foreign nations shall be invited to take part. fourth. that foreign exhibits shall enter the United States free of duty. fifth. that the United States exhibits shall be provided for by the United States. and. sixth. that the question of the location of the worlds fair shall be submitted to the House of Representatives without any recommendation by the committee. Now. Mr. Speaker. is there anything in these propositions agreed on by the committee to alarm any person or to show that any member of that committee is prejudiced in behalf of New York or Chicago or St. Louis or Washington. I have been repeatedly asked where I desired .he worlds fair held. but I have uniformly refused to state what city I preferred. I have always believed that the location of the worlds fair should be fixed by the members of the Iouse of Representatives. and as a member of the Committee on Foreign Affairs I determined to sit as a fair juror. unpledged and uncommitted. I wish. Mr. Speaker. to ask this question. and I wish the gentleman who follows me in this debate. and I do not know who he will be. to answer it. What necessity is there now for a select committee to consider worlds fair bills when the committee to which all the worlds fair bills have been referred is ready to report and can bring that report into the House tomorrow morning. and will do so if allowed. and will leave to the members of the House of Representatives to name the city where the worlds fair shall be held? If we are to have a fair the sooner we have a bill containing proper legislation and act upon it the better. I have already said more on this question than I expected. I wish to say in conclusion that I believe the time has come when the members of the House should come to a conclusion in regard to the worlds fair. and this conclusion should be arrivedat without prejudiceor passiou. or improper rivalry. We should regard it with business sense and with fairness. and with a determination to have the greatest fair the world has ever seen. and with a desire to commemorate the four hundredth anniversary of the discovery of America by Columbus in a way becoming to the greatest people and the grandest country onthe earth. I yield now five minutes of my time to the gentleman frm Michigan ."
510006245|Mr. Speaker. ordinarily I would not contend for what is called upon this floor the right of a committee because I happened to belong to it. but if in the first place it had been proposed to refer the matter of a worlds fair to a select committee I should have sat silent in my seat and acquiesced most cheerfully in the action of the House. But the matter has come to our committee. It came to our Committee on Foreign Affairs in the last Congress. It has returned there. and in this Congress as in the last I have been placed on the subcommittee to consider the whole subject. I find the gentlemen who advocate the resolution of the gentleman from Ohio desire certain things. I say. most emphatically. to the House that every one of those things which the gentlemen request. which they insist upon here and seek to gain through the medium of a select committee. has already been decided in their favor by the Committee on Foreign Affairs. They wish the worlds fair. We propose to report it favorably. They wish the nations of the world to be invited. We have decided in fivor of that. They wish that arrangements shall be made with the Treasury Department by which exhibits may be brought over free of duty. We have decided also in favor of that. But the crowning question of all is that they wish no prejudice. no undue influence. no moral force to be added in favor of any place by the report of the committee. and. Mr. Speaker. the very first act of the committee was to rw olvo to leave that as an open question for the House under some plan to be prepared and submitted by us. Now. what isthe matterwith us? A MEmBR. You are right.
510006246|That is the question. The gentleman from Missouri and the other gentleman from Missouri may think that they can do better or have a defter hand at drawing a bill for a worlds fair than we can. but the House in its wisdom has voted to confer that duty upon us. and now this is an afterthought to take it away from us. But. if we are pursuing the course which the majority of the House seems to desire. the only question is. not whether the course is right. because you agree that it is. but whether we are the men to carry it out in a proper manner. Gentlemen may sugarcoat the pill as they will. It is clear that somebody wishes to be a very great man on the special committee. and I do not know who it is.
510006247|How much time has the gentleman consumed?
510006248|The gentleman from Michigan consumed four minutes.
510006249|I now yield five minutes to the gentleman from Mississippi .
510006250|Mr. Speaker. the Speaker of this House of Representatives pursued the precedent established inthe last Congress. where bills of this character were first introduced and referred to the Committee on Foreign Affairs: first. a bill looking to the celebration of the centennial of the adoption of the Constitution of the United States. a measure. I am sorry to say. that failed. though it was one of the most important for consideration that could possibly have been suggested to people whose liberties are held and whose Constitution has been copied by a large portion of the republics of Central and South America. and another measure for the celebration of the quadrocentennial of the landing of Columbus in 1492. These were referred to the Committee on Foreign Affairs. and in so referring them at the present Congress I repeat that the Speaker of the House was pursuing the precedent heretofore established in regard to bills of this character. referring them to the committee where they properly belong and to which committee alone they should be referred. I beg to say to my friend from Missouri . therefore. who upon his first appearance on the floor has presented his views with great suceinctness and clearness on this proposition. that there was not any other committee. save the Committee on Foreign Affairs. to which the Speaker of the House could have referred such a proposition. As to the agreement alluded to by my friends the gentleman from Missouri and thegentleman from Illinois . with reference to a conference held by the various respective cities and their representatives competing for the site of this exposition. I know nothing and knew nothing. and I think the majority of the Committee on Foreign Affairs were ignorant of the fact. It has been said by the gentleman from Missouri . to whom I have already referred. that a committee constituted of the friends of the respective competing cities. that is to say. a committee composed of three from New York. three from Chicago. three from St. Louis. and three from the Federal city of Washington. where the Government sits. would be undoubtedly a more impartial committee to prepare and present a bill for the consideration of the House than the Committee on Foreign Affairs. In this I beg to differ with my honorable friend. If we have a standing committee. to whom under the rules of the House and to whom by the nature of the subject the matter has been referred. capable of dealing with it and not pledged to any site. I ask if that would not be a more impartial tribunal as to the mode and manner of conducting this fair? As to ihe financial question. which is the most important. that can not be settled until the House itself has settled upon a site. and. as has been well said by the gentleman from Michigan. Judge CHIPMIAN. upon the first assembling of the Committee on Foreign Affairs. when these matters were brought to the attention of the committee by its distinguished chairman . the unanimous determination of the committee. the chairman himself. I believe. being the suggester and proposer of the proposition. was that we. as a committee. would not suggest in any bill framed by the committee a site. but would relegate that subject to the House. where it properly belonged. And with the exception of the supposition that because the honorable chairman comes from Illinois. and therefore would be in favor of Chicago. a very natural supposition probablyI say that. with the exception of that gentleman. I do not know today the opinion of a single member of the committee in regard to his preference as between the four cities named as the site to be selected. And. Mr. Speaker. in regard to the proposition that because the Committee on Foreign Affairs chances to be presided over by the gentleman from Illinois as chairman of that committee it would be influenced in its action in regard to the matter. I beg to say that I do not so understand the minds of the committee. The chairman is but a member or spokesman. and expresses the will of the committee. and I feel assured from my knowledge of the honorable gentleman that. so far from endeavoring to sway the inclination. judgment. orconclusion of the committee. the very fact that he is from Chicago or from the great State of Illinois would make him more careful. more modest. more prudent. and more considerate in this matter than otherwise.
510006251|If the gentleman understood me as saying anything that he could construe into an expression that he has just used. that I thought the gentleman from Illinois would have any influence over the committee. the gentleman is mistaken. I did not say anything of that kind.
510006252|The time of the gentleman has expired.
510006253|I just want a moment.
510006254|I yield to the gentleman from Mississippi.
510006255|I simply wanted to conclude. upon the courtesy of the gentleman from Kentucky. by saying that I am satisfied that any other city which is a candidate for the location of the worlds fair. if the committee proposed by the majority is not appointed and the matter goes to the Committee on Foreign Affairs. need not be apprehensive because the gentleman from Illinois . the chairman of that committee. is from a State in which one of the cities mentioned is located. and that therefbre there would be any feeling in that committee in favor of that locality. Mr. Speaker. this question of the celebration of the adoption of the Constitution and the celebrating of the quadrocentennial of the landing of Columbus in this country was originated in the city of Washington by aboard of promotion. and extending all through the Fiftieth Congress measures relating thereto werereferred to the Committee on Foreign Affairs. and that board of promotion. through its intelligent secretary. repeatedly came before the committee during the last Congress in order to urge them. and if we are to have a centennial of the landing o Columbus in 1492. and if it be held in one place or another. certainly the city of Washington had the honor of suggesting that it should be held.
510006256|The time of the gentleman has expired.
510006257|How much time have I left? I believe I have five minutes left.
510006258|The gentleman has five minutes left.
510006259|I reserve that five minutes.
510006260|I yield five minutes to the gentleman from New York .
510006261|Mr. Speaker. I have noticed that no committee orno member of the House is ever inclined to give up anything that he is entitled to except a little portion of his salary or something of that kind.
510006262|And particularly if it belongs to anybody else.
510006263|And they are always more generous for their brethren than for themselves. I remember that in the Fortyninth Congress I made a struggle to relieve the Judiciary Committee from a large portion of the business with which they were burdened and give it to the Committee on the Revision of the Laws. I think I demonstrated that the Committee on the Revision of the Laws was so constituted by the JA.wuuA1Y 16. Speaker that they were able to grapple with any of the questions that were perplexing the Committee on the Judiciary. and I should have succeeded in making that division in the House except that the able gentlemen who were upon the Committee on the Judiciary opposed it and beat us by a very small majority. Now. I have noticed this morning thot. while we have spent in debate upon the minority report and in favor of it nearly fortyfive minutes of time. every gentleman who has spoken upon that question. except my friend from Illinois. who had three and a half minutes of time. every gentleman who spoke upon that side of the question was a distinguished member of the Committee on Foreign Affairs. and there it seems to hold good that no member of the House or no committee of the House wants to give up anything that it or he finds he has got possession of. Why. Mr.Speaker. the House did notcontemplate. when they adopted this rule in reference to the appointment of committees and referring the relations of the United States to foreign nations. that they were referring to that committee any question growing out of either the location or holding or the providing legislation for the worlds fair in 1892. A gentleman had already introduced a resolution for this legislation on the 9th day of December. providing for a special committee of nine members. to whom all these questions were to be referred. and had it not been for the engrossment otherwise of the Committee on Rules this resolution for a special committee would have been brought into the House soon after the 9th of December. and this special committee would have been appointed and announced to the House on the 21st of December. when the Committee on Foreign Affairs was announced to the House. and all of these bills would have had a proper place and an appropriate committee to go to. and there would not have to be any stretch of interpretation of the rules in order to find a restingplace for bills that were introduced for the worlds fair in 1892. And now the committee report this rule. and they report it with the provision that a committee shall within three days submit to the House some fair proposition by which the House can determine where the worlds fair will be held. and. when that is done and the determination is made fairly by the House. let all of us. whether we are in favor of Washington. St. Louis. or Chicago. or whether we are in fivor of the metropolis of America as the place of holding the worlds fair [applause]-let all of us unite heartily and give our aid to the committee appointed by the Speaker. that this thing can have perfect legislation. that this fair may be an honor to the country and an honor to the occasion which it is given in honor of.
510006264|I yield ten minutes to the gentleman from New York .
510006265|I am in favor of the majority report of the Committee on Rules. I am in favor of a select committee. and never as a member of the delegation from New York have I been in favor of anything else since they entered into the agreement with Chicago. St. Louis. and Washington that they would have a special committee. We think that the way to make haste is to have a committee appointed for one special business. We think that the representatives of the various cities can agree how they should take this vote in the House and what kind of a bill they would present. and let the result be determined by a vote in the Househow that vote shall be taken. that the lowest city and the next lowest shall drop out. to agree upon that in committee. and therefore have it a finished work before this House. and let the House dispose of it. We believe in that. and. therefore. Mr. Speaker. we have not presented a bill for the holding of the fair in the city of New York. As I understand. they have had no bill for the city of St. Louis. none for the city of Washington. and none ibr the city of New York.
510006266|That is an error.
510006267|Have you a bill for the city of New York?
510006268|The gentleman from Tennessee [Mr. HouR] introduced a bill for the city of Washington and another gentleman introduced a bill for the city of St. Louis.
510006269|Mr. FRANK. I know. introduced a small bill which did not represent the committee. Mr. Speaker. the delegation from the State of New York unanimously requested me to present the bill at the proper time. and I have been waiting for this committee ever since. as you. sir. very well know. I tried to keep Chicago and Washington and St. Louis off from the Speaker all the while he was making up his committees. The gentleman from Illinois and myself tried to keep them away. so that the Speaker might distribute the members of this House. as I think he has done. for the best advantage of the Republican party. .We succeeded in doing that. but we expected that this committee would be appointed by him. and we have waited upon our arms from that time to this in that expectation. We have done this without meaning any disrespect to the Committee on Foreign Affairs. because we entered into this arrangement. knowing it to be a fair and reasonable one. before the Committee on Foreign Affairs was appointed. and now we ask this of the House in justice and in fairness to Washington. to Chicago. to St. Louis. and to New York.
510006270|I yield two minutes and a half to the gentleman from Illinois .
510006271|Mr. Speaker. the question before the House. as I understand it. does not affect the rights or the interests of either of the cities which are competing for the site of the worlds fair of 1892. The proposition in the resolution offerad is to take from one of the standing committees of this House legislation which has been properly and regularly referred to it and to transfer that legislation to a committee to be created specially by this House. Now. before a proposition of that kind is carried. I say that in justice to the members of this standing committee some reason should be given why the committee which is invesfigating the subjectmatter is regarded as incompetent to discharge fully and fairly that duty. This resolution is unprecedented in the history of the House. Nevernever. I repeat. Mr. Speaker. has legislation been taken from a regular and permanent committee of this House without the consent of the members of that committee. The gentleman from the State of New York stated here awhile ago that in the Fortyninth Congress he undertook to do what is proposed in this resolution. by taking from the Committee on the Judiciary certain matters that. were referred to that committee. and that the 1Iouse refused to take that legislation from the Committee on the Judiciary. The gentleman. from New York who has just taken his seat speaks as. though that State were not represented. The Committee on Foreign Affairs has two members from the State of New York. and I want t6: ask that gentleman what there is in the character of either or both of those New York men that he is unwilling to trust this legislation with them ?
510006272|We are quite willing that they shall go on the special committee.
510006273|Very well. sit down. then. and vote to retain this legislation before the committee which now has possession of it.
510006274|Oh! we do not propose to do that.
510006275|New York has two representatives on the committee. New England has two representatives. the Southern States have two representatives. and the Pacific coast is represented in the person of Mr. MORROW. A fairer committee can not be selected by the Speaker. [Here the hammer fell.]
510006276|I reserve the balance of my time.
510006277|I yield five minutes to the gentleman from New York .
510006278|With the gentlemans permission I will take my five minutes later.
510006279|Then I yield five minutes to the gentleman from. New York [Mr. TurNERI.
